filename,dispersion_entropy,RDE,class
FNSZ196.mat,2.1947174371669815,0.0005708673018728544,FNSZ
FNSZ009.mat,2.1106038223013246,0.017009088644069633,FNSZ
FNSZ035.mat,2.108291700265359,0.021629804195004033,FNSZ
FNSZ021.mat,1.234222262920504,0.33820876353755996,FNSZ
CPSZ016.mat,1.2406609983192618,0.346116595887625,CPSZ
CPSZ002.mat,1.897817850370875,0.062473251628206945,CPSZ
GNSZ122.mat,1.7523927995552735,0.0905944316004674,GNSZ
GNSZ136.mat,2.0545692052044044,0.0202940292686783,GNSZ
FNSZ237.mat,1.2801108057020623,0.18887845926991675,FNSZ
FNSZ223.mat,1.221576567679488,0.3073555011807819,FNSZ
FNSZ222.mat,1.098037535419071,0.35603282592077007,FNSZ
FNSZ236.mat,2.075087806341395,0.01741245674789421,FNSZ
GNSZ137.mat,2.0541282294610586,0.007997474199540541,GNSZ
GNSZ123.mat,0.02456657941818354,0.8073927017363894,GNSZ
CPSZ003.mat,1.7114256066441291,0.10609317575085364,CPSZ
CPSZ017.mat,1.818041892344397,0.09224109858719037,CPSZ
FNSZ020.mat,1.7574802826194225,0.08704460454545979,FNSZ
FNSZ034.mat,2.1163455777476283,0.017572554301337976,FNSZ
FNSZ008.mat,1.828744446969207,0.06650805073427332,FNSZ
FNSZ197.mat,2.0636622006273404,0.018075898233277776,FNSZ
FNSZ183.mat,1.9988112485601857,0.035190002651068905,FNSZ
FNSZ154.mat,2.0561919486039626,0.020370234602214606,FNSZ
FNSZ140.mat,1.5108726420242662,0.1581534315264326,FNSZ
FNSZ168.mat,1.3906336957524652,0.16276813118849764,FNSZ
FNSZ395.mat,1.9493893374826863,0.050908232142336085,FNSZ
FNSZ381.mat,1.4763371545182358,0.13144163666976288,FNSZ
GNSZ080.mat,2.122706695835797,0.014133473823993034,GNSZ
GNSZ094.mat,2.0616898713084097,0.01880414121040197,GNSZ
FNSZ430.mat,2.117531630879683,0.013390225921747562,FNSZ
FNSZ356.mat,1.9496973661348842,0.0601245931473863,FNSZ
FNSZ342.mat,1.2660233025795677,0.29694909156376753,FNSZ
FNSZ424.mat,1.8946508324344649,0.05074909582693168,FNSZ
GNSZ043.mat,2.0915956992344173,0.020016444019848006,GNSZ
GNSZ057.mat,1.4194982931320748,0.1564801099939744,GNSZ
FNSZ418.mat,1.6993658518198058,0.1121295731047516,FNSZ
FNSZ401.mat,1.9228093577045613,0.05573790840130063,FNSZ
FNSZ367.mat,2.0543192950775095,0.007950315405756199,FNSZ
FNSZ373.mat,0.8819662760960262,0.5065723357529166,FNSZ
FNSZ415.mat,2.0659196949876697,0.01861643821555461,FNSZ
GNSZ072.mat,2.159477939069188,0.007170144678024856,GNSZ
ABSZ007.mat,1.161576386123692,0.26178188003652964,ABSZ
GNSZ066.mat,1.3373546397215605,0.26798978285079905,GNSZ
ABSZ013.mat,1.4950304294496437,0.18736836020227718,ABSZ
FNSZ429.mat,2.142450693419722,0.01111748816310405,FNSZ
GNSZ099.mat,2.0982986350971733,0.021762096883907414,GNSZ
FNSZ398.mat,1.9466677348540569,0.051236226927325774,FNSZ
FNSZ165.mat,1.4748165216063702,0.15747206449444112,FNSZ
FNSZ171.mat,1.535808489739577,0.14358536896772994,FNSZ
FNSZ159.mat,1.5114195038570035,0.15036852236731912,FNSZ
FNSZ011.mat,1.5213682207828811,0.14603795306126738,FNSZ
FNSZ005.mat,0.15066998255146757,0.8409759804665236,FNSZ
FNSZ039.mat,2.143759872949069,0.011956661287920178,FNSZ
CPSZ032.mat,1.1955625397653429,0.32425091226152664,CPSZ
CPSZ026.mat,1.7601332922320951,0.09593819761661548,CPSZ
TCSZ006.mat,0.09706628233619971,0.7761090214639018,TCSZ
FNSZ213.mat,2.0697611433226544,0.029411752093956696,FNSZ
FNSZ207.mat,2.1567685345157144,0.008744234182141779,FNSZ
GNSZ106.mat,1.429508443620253,0.14602826949632278,GNSZ
GNSZ112.mat,1.8412327320464636,0.06548318198386557,GNSZ
SPSZ001.mat,1.5004002452872651,0.15071230562091542,SPSZ
GNSZ113.mat,2.129051422437836,0.011422261731433058,GNSZ
GNSZ107.mat,0.9876671008912546,0.40608671344172814,GNSZ
FNSZ206.mat,2.05909554421574,0.006748671816178343,FNSZ
FNSZ212.mat,2.0672488000275964,0.02928883700041686,FNSZ
CPSZ027.mat,1.8532454778181442,0.061255543791265556,CPSZ
TCSZ007.mat,1.870668713707036,0.06360097777024062,TCSZ
CPSZ033.mat,0.9055072043780331,0.4948196622821813,CPSZ
FNSZ038.mat,2.128974863328928,0.014675494333362099,FNSZ
FNSZ004.mat,0.4198059227086938,0.7147212343443923,FNSZ
FNSZ010.mat,1.691562647398147,0.10839334184977684,FNSZ
FNSZ158.mat,2.121608303180043,0.012736526086187394,FNSZ
FNSZ170.mat,1.4600107781303344,0.16016386221316914,FNSZ
FNSZ164.mat,1.5714939971100736,0.13665671918828845,FNSZ
FNSZ399.mat,1.9555481123678582,0.05046878465079029,FNSZ
GNSZ098.mat,2.1014029579506386,0.02112240303681482,GNSZ
ABSZ012.mat,1.3186005526915348,0.23064598819070256,ABSZ
GNSZ067.mat,0.19580482442794309,0.8196761399389322,GNSZ
FNSZ428.mat,2.1397541083618763,0.012791974896593422,FNSZ
ABSZ006.mat,0.0467964748430848,0.7988705583144743,ABSZ
GNSZ073.mat,2.0701453144822195,0.018132962001917677,GNSZ
FNSZ372.mat,0.8476520563589204,0.5117926467150373,FNSZ
FNSZ414.mat,2.0560703695262403,0.007513771211218306,FNSZ
FNSZ400.mat,1.9369943028813197,0.05375467529613666,FNSZ
FNSZ366.mat,2.056438728876658,0.0074212383822995645,FNSZ
FNSZ416.mat,2.057998872800827,0.007030838689426043,FNSZ
GNSZ059.mat,1.457561431918855,0.16800629537037304,GNSZ
FNSZ370.mat,1.9419063198210584,0.058836286213653444,FNSZ
FNSZ364.mat,2.0901068343122278,0.01656041686218563,FNSZ
FNSZ402.mat,1.9180928283128575,0.056646431470889644,FNSZ
GNSZ065.mat,2.0916725605685165,0.015432385166821477,GNSZ
ABSZ010.mat,1.2842940933995945,0.19245476465269062,ABSZ
FNSZ358.mat,2.00379794782626,0.04159890875470618,FNSZ
GNSZ071.mat,2.0662466121254592,0.01835792097743301,GNSZ
ABSZ004.mat,1.5295175666813152,0.15227217580267402,ABSZ
FNSZ172.mat,1.4294379701262094,0.16703662093048752,FNSZ
FNSZ166.mat,1.494916741641434,0.15290360843182157,FNSZ
FNSZ199.mat,2.061534205253193,0.006140620465578089,FNSZ
FNSZ006.mat,1.8034670335773337,0.09897193457291836,FNSZ
FNSZ012.mat,1.6660378126364732,0.1247375801293171,FNSZ
CPSZ019.mat,1.7985105624642843,0.08445211184547566,CPSZ
TCSZ005.mat,1.8725554180912374,0.06510134995600284,TCSZ
CPSZ025.mat,1.8384310984118275,0.06620591224465533,CPSZ
CPSZ031.mat,1.964806632922184,0.050538656750820296,CPSZ
TCSZ011.mat,1.9321565707222117,0.05278483727386081,TCSZ
FNSZ204.mat,2.0586779273745783,0.01921814489329728,FNSZ
GNSZ139.mat,2.054672954331075,0.02031450843377712,GNSZ
FNSZ210.mat,2.0843155640537545,0.025822343901564265,FNSZ
FNSZ238.mat,1.4116229766777777,0.1719093110743513,FNSZ
GNSZ111.mat,1.824225309426115,0.06790800468937644,GNSZ
GNSZ105.mat,1.279972933778739,0.3080412021021562,GNSZ
SPSZ003.mat,2.062890121832907,0.018611287079311235,SPSZ
SPSZ002.mat,1.3882606423258061,0.23051104400672748,SPSZ
GNSZ104.mat,1.3950066759767576,0.1644005526649162,GNSZ
GNSZ110.mat,1.9313257939727535,0.04167317652739298,GNSZ
FNSZ239.mat,1.1523140982521942,0.3766513178703301,FNSZ
FNSZ211.mat,2.0769726451068014,0.02764366777994206,FNSZ
GNSZ138.mat,2.057419234126,0.019595330937936965,GNSZ
FNSZ205.mat,2.0578188374695396,0.00706782458369219,FNSZ
CPSZ030.mat,2.010277904084263,0.04600355213587703,CPSZ
TCSZ010.mat,1.699116798664944,0.12943634282358638,TCSZ
TCSZ004.mat,1.6622007580898992,0.1635129816500904,TCSZ
CPSZ024.mat,1.9100889298677106,0.054196789906230794,CPSZ
CPSZ018.mat,1.6516709980401505,0.11411748032346186,CPSZ
FNSZ013.mat,1.5050645811130534,0.19658489955991432,FNSZ
FNSZ007.mat,2.126985932770966,0.012684562156103881,FNSZ
FNSZ198.mat,2.0702294896708437,0.01730087102163151,FNSZ
FNSZ167.mat,1.4679514155184707,0.15918691356892017,FNSZ
FNSZ173.mat,1.4179921740777022,0.1574446797150313,FNSZ
ABSZ005.mat,0.039956388363209236,0.8016178480279048,ABSZ
GNSZ070.mat,2.0740809675964638,0.018007239866367628,GNSZ
FNSZ359.mat,1.8629651935568488,0.05981012077441664,FNSZ
ABSZ011.mat,1.1888142843686738,0.2757971096127789,ABSZ
GNSZ064.mat,2.058364197045658,0.019340228367794074,GNSZ
FNSZ365.mat,2.073276118425066,0.016117854284630445,FNSZ
FNSZ403.mat,1.744977683116514,0.0905839255842442,FNSZ
FNSZ417.mat,2.06092141140584,0.018698031918509,FNSZ
FNSZ371.mat,0.7549296005051165,0.560955926812404,FNSZ
GNSZ058.mat,1.226479389798585,0.2991580264507133,GNSZ
FNSZ349.mat,0.02324866746916275,0.8574274986303371,FNSZ
GNSZ060.mat,1.392251428573407,0.189670304367511,GNSZ
ABSZ001.mat,1.5634590612033248,0.15496699952999674,ABSZ
GNSZ074.mat,2.110888691833673,0.020636432879994504,GNSZ
FNSZ375.mat,0.7078295937979693,0.5912473140411756,FNSZ
FNSZ413.mat,2.0717278469902825,0.017829520979138546,FNSZ
FNSZ407.mat,1.8894556188707088,0.0695124511362893,FNSZ
GNSZ048.mat,1.7185315038973104,0.10011258279931755,GNSZ
FNSZ361.mat,1.8844935548205264,0.05330261177306793,FNSZ
FNSZ177.mat,1.9792359719608588,0.039755394026595,FNSZ
FNSZ163.mat,1.4922381227126174,0.1548209778549021,FNSZ
FNSZ188.mat,1.4097281842386988,0.21141424921877078,FNSZ
FNSZ003.mat,0.24682993399270398,0.7862474910603033,FNSZ
FNSZ017.mat,1.6455256067819843,0.11521756410476364,FNSZ
CPSZ020.mat,1.154025531680167,0.3791289072670093,CPSZ
CPSZ034.mat,1.1563984915068628,0.375286720058689,CPSZ
CPSZ008.mat,1.896389549200503,0.05256515772643896,CPSZ
GNSZ114.mat,1.1454748113682525,0.33118480588335375,GNSZ
FNSZ229.mat,2.1610561193936,0.007913014559566283,FNSZ
GNSZ100.mat,2.0817283542066507,0.021713080050784234,GNSZ
GNSZ128.mat,1.9537127843247193,0.04957983693386567,GNSZ
FNSZ201.mat,2.066953285269246,0.018109048646260336,FNSZ
FNSZ215.mat,1.9968949433238397,0.03130485308493531,FNSZ
FNSZ214.mat,1.013016730455919,0.4495913404431437,FNSZ
FNSZ200.mat,2.062471695016846,0.018602546154187598,FNSZ
GNSZ129.mat,1.9545984715026339,0.054338153201412165,GNSZ
GNSZ101.mat,1.495430274558946,0.14244583372170871,GNSZ
FNSZ228.mat,2.060890094780339,0.00630522605695013,FNSZ
GNSZ115.mat,1.4985851124053546,0.1758907631684962,GNSZ
CPSZ009.mat,0.9078016073520041,0.5047004360273615,CPSZ
CPSZ035.mat,2.057152834006271,0.019939353351930436,CPSZ
CPSZ021.mat,1.5701001553116183,0.1549090205724662,CPSZ
TCSZ001.mat,1.3869815311911233,0.2260023700168762,TCSZ
FNSZ016.mat,1.7129275914453115,0.09798228162502966,FNSZ
FNSZ002.mat,1.9264420843509824,0.055202326000554414,FNSZ
FNSZ189.mat,2.0613964209863314,0.006179723542110946,FNSZ
FNSZ162.mat,1.4660737715127736,0.16064461299771038,FNSZ
FNSZ176.mat,1.853740309853185,0.07069696620219518,FNSZ
FNSZ406.mat,1.7578055204053462,0.0869725133988524,FNSZ
FNSZ360.mat,1.8630190008505951,0.05918191166211979,FNSZ
GNSZ049.mat,2.1789422834915264,0.003870994759717639,GNSZ
FNSZ374.mat,0.6907926997012744,0.6001366173367498,FNSZ
FNSZ412.mat,2.1047996305222045,0.013921433822582662,FNSZ
GNSZ075.mat,2.1277458149041113,0.015597406237283137,GNSZ
GNSZ061.mat,1.2886691668027428,0.18891511131662905,GNSZ
FNSZ348.mat,2.0999663550335725,0.02072217945990802,FNSZ
ABSZ014.mat,0.027532560924378148,0.8063289879074426,ABSZ
ABSZ002.mat,0.8096619106344446,0.4912373335716335,ABSZ
GNSZ077.mat,2.1380333784155234,0.013878982399100294,GNSZ
FNSZ438.mat,2.0742733026323372,0.018063828503498566,FNSZ
GNSZ063.mat,2.1084962921564703,0.01428442328680568,GNSZ
FNSZ362.mat,1.973209130422938,0.049888971939581764,FNSZ
FNSZ404.mat,1.7398438013140511,0.07947478383919736,FNSZ
FNSZ410.mat,1.9230585233524229,0.057405179884464405,FNSZ
FNSZ376.mat,0.8403355366307809,0.523006396240768,FNSZ
FNSZ389.mat,1.4712566080576914,0.15759427504161705,FNSZ
GNSZ088.mat,2.1367376649237175,0.011670277251938066,GNSZ
FNSZ148.mat,2.0616568449403383,0.006110748716443948,FNSZ
FNSZ160.mat,1.4916607974079588,0.15343305332576634,FNSZ
FNSZ174.mat,1.3998200714504554,0.1733850304751256,FNSZ
FNSZ028.mat,2.113241654543694,0.019467409141084656,FNSZ
FNSZ014.mat,1.8637017767417066,0.06531664198416456,FNSZ
CPSZ037.mat,0.7194011720909834,0.5405921874740671,CPSZ
TCSZ003.mat,1.6394726959616057,0.16986992314600266,TCSZ
CPSZ023.mat,1.4738791776160072,0.21841175731744594,CPSZ
GNSZ103.mat,1.3952182292107613,0.1896897573881384,GNSZ
GNSZ117.mat,2.1350480133887695,0.01299450958602568,GNSZ
FNSZ216.mat,1.0201116051344412,0.4238355202983854,FNSZ
FNSZ202.mat,2.0649604787214897,0.01821713096870821,FNSZ
SPSZ005.mat,1.1922736119515112,0.22195450762417118,SPSZ
SPSZ004.mat,1.9886168051291815,0.035943890088494086,SPSZ
FNSZ203.mat,2.0756347081778923,0.016947089743990264,FNSZ
FNSZ217.mat,1.4398134162565634,0.20581478588656688,FNSZ
GNSZ116.mat,1.2346537778376874,0.26485998381571385,GNSZ
GNSZ102.mat,1.3915449420229042,0.18748089393447345,GNSZ
TCSZ002.mat,2.0999458747092223,0.01956877654887842,TCSZ
CPSZ022.mat,2.0564253134355064,0.023335709062804088,CPSZ
CPSZ036.mat,2.05411360809571,0.008003891951958816,CPSZ
FNSZ001.mat,1.9634509266171083,0.04952568718584312,FNSZ
FNSZ015.mat,1.732349711884987,0.10080948361268174,FNSZ
FNSZ029.mat,2.115491011077526,0.01901645651317334,FNSZ
FNSZ175.mat,1.4413708284509126,0.1521153488927579,FNSZ
FNSZ161.mat,1.4775254403460123,0.15634177400375932,FNSZ
FNSZ149.mat,2.062791084456303,0.005826871925087692,FNSZ
GNSZ089.mat,2.143587591550431,0.010011199007514612,GNSZ
FNSZ388.mat,1.4400408199064745,0.17197285019576766,FNSZ
FNSZ411.mat,2.1228802839701286,0.01217024381432686,FNSZ
FNSZ377.mat,1.3551811938419152,0.1580780878087026,FNSZ
FNSZ363.mat,1.927754000904545,0.055210821129957115,FNSZ
FNSZ405.mat,1.8342447043533647,0.07575985118919941,FNSZ
GNSZ062.mat,1.194580045463583,0.2646613321245374,GNSZ
GNSZ076.mat,2.1397812147779973,0.013543655721087325,GNSZ
ABSZ003.mat,1.4082559201894513,0.17130848264841364,ABSZ
FNSZ439.mat,2.0823135944316893,0.016343148988831747,FNSZ
FNSZ304.mat,1.2610129971061506,0.27893521264801124,FNSZ
FNSZ462.mat,2.1073502108843125,0.014212904085544074,FNSZ
TNSZ003.mat,2.107550016801073,0.01490038045955924,TNSZ
FNSZ476.mat,2.0564521767071056,0.02021215094620236,FNSZ
GNSZ039.mat,1.1535554837010356,0.39305401151587155,GNSZ
FNSZ310.mat,1.7939653174722718,0.07993820877017196,FNSZ
FNSZ338.mat,0.426927570330767,0.6803560306543383,FNSZ
GNSZ011.mat,1.8073961131588323,0.07500100052064691,GNSZ
GNSZ005.mat,1.6136824766812796,0.13591538259026834,GNSZ
FNSZ489.mat,2.172841838026555,0.004616637121900445,FNSZ
FNSZ106.mat,2.0600578169040404,0.018920873441197007,FNSZ
FNSZ112.mat,2.066404522695006,0.01826770482838984,FNSZ
CPSZ119.mat,1.3837321874404738,0.21595505681099392,CPSZ
CPSZ125.mat,2.0547317557079214,0.007847384975321309,CPSZ
CPSZ131.mat,2.0945174500374164,0.015170693971535167,CPSZ
FNSZ072.mat,2.1098246289385254,0.013717191291327126,FNSZ
FNSZ066.mat,0.44685284294722255,0.7259701414739484,FNSZ
CPSZ092.mat,2.05920876700448,0.01916537521948423,CPSZ
CPSZ086.mat,1.8716013615194615,0.08114601570605402,CPSZ
CPSZ079.mat,1.8515588758951507,0.06249442817128579,CPSZ
CPSZ051.mat,1.8397791982339573,0.07652758091426512,CPSZ
FNSZ099.mat,2.1363400184278545,0.011563859553444064,FNSZ
CPSZ045.mat,2.159759776554025,0.007568195520976291,CPSZ
GNSZ159.mat,2.14215848050419,0.012432046861364973,GNSZ
FNSZ270.mat,1.4900257985720997,0.22938756764127463,FNSZ
FNSZ516.mat,1.6957838176554296,0.11248940997106274,FNSZ
FNSZ502.mat,2.124980145348964,0.01341027956832665,FNSZ
FNSZ264.mat,1.686293505339087,0.13101276962855637,FNSZ
GNSZ165.mat,2.141537025375176,0.01247168224054383,GNSZ
FNSZ258.mat,1.9618636628533213,0.03555688087645028,FNSZ
GNSZ171.mat,2.0495141216349104,0.022185170935981352,GNSZ
GNSZ170.mat,1.6582125026968493,0.18110450869333888,GNSZ
FNSZ259.mat,1.92550642920622,0.04020000516187909,FNSZ
GNSZ164.mat,2.1500147005269903,0.010576700558046338,GNSZ
FNSZ503.mat,2.1332297584353923,0.013803842561816222,FNSZ
FNSZ265.mat,2.148580630058763,0.009813210568396027,FNSZ
FNSZ271.mat,1.4414006930713454,0.24052552769869207,FNSZ
GNSZ158.mat,2.1438773478222037,0.011489696475613126,GNSZ
FNSZ517.mat,1.675305211651712,0.0828799469479947,FNSZ
FNSZ098.mat,1.7808414015231717,0.08096640604979347,FNSZ
CPSZ044.mat,0.05678938556957608,0.7946900836685111,CPSZ
CPSZ050.mat,1.9599791879946147,0.04949177096348524,CPSZ
CPSZ078.mat,1.8579098463467907,0.06137434582560099,CPSZ
CPSZ087.mat,1.5777582194235102,0.14243741779231284,CPSZ
CPSZ093.mat,2.0655087484162813,0.01864637861480971,CPSZ
FNSZ067.mat,1.7642042431987517,0.09215410256033287,FNSZ
FNSZ073.mat,2.1113258322363957,0.013618558825520197,FNSZ
CPSZ130.mat,2.1035405360896386,0.014166233857269306,CPSZ
CPSZ124.mat,2.0636823504334356,0.019490470254227725,CPSZ
CPSZ118.mat,1.5133694709937553,0.16773747427015612,CPSZ
FNSZ113.mat,0.9099721408171124,0.42412546407341534,FNSZ
FNSZ107.mat,2.0603578487165715,0.018869233950983347,FNSZ
FNSZ488.mat,2.1697906549075268,0.004942863374560728,FNSZ
GNSZ004.mat,1.5948917235135516,0.13558045730907883,GNSZ
GNSZ010.mat,1.8638807565263513,0.06272904757205448,GNSZ
FNSZ339.mat,2.0283444956710293,0.0327282349731471,FNSZ
FNSZ477.mat,2.0804705829835286,0.017152790847126273,FNSZ
TNSZ002.mat,2.0495472948115654,0.0254980269523754,TNSZ
FNSZ311.mat,2.115211414265989,0.014330401687630471,FNSZ
GNSZ038.mat,2.1712280590184525,0.005684783549470235,GNSZ
FNSZ305.mat,0.686254683160828,0.5319192397030134,FNSZ
FNSZ463.mat,2.093700599053978,0.015502179408571124,FNSZ
FNSZ313.mat,1.2443772270287488,0.2877622168528819,FNSZ
FNSZ475.mat,2.088398396983162,0.016437379630240348,FNSZ
FNSZ461.mat,2.10037786233996,0.014569828320191944,FNSZ
FNSZ307.mat,1.14835513921666,0.29691103774347355,FNSZ
GNSZ006.mat,1.6011854282597366,0.14663615508691624,GNSZ
FNSZ449.mat,1.94220808267717,0.05593643084382553,FNSZ
GNSZ012.mat,1.8078613886007724,0.07370772823034881,GNSZ
FNSZ111.mat,2.07590918093581,0.017119426357759863,FNSZ
FNSZ105.mat,1.6543661147931044,0.11291347242828471,FNSZ
FNSZ139.mat,1.4255541511660967,0.234965492249948,FNSZ
CPSZ132.mat,2.0134008006708632,0.042295297626034484,CPSZ
CPSZ126.mat,2.054498472261685,0.007905520009646328,CPSZ
FNSZ065.mat,1.506258204432656,0.15624853851587675,FNSZ
FNSZ071.mat,2.108210156201956,0.014006824915543578,FNSZ
CPSZ085.mat,2.0401993580782816,0.030612598431885858,CPSZ
FNSZ059.mat,0.3799924421997686,0.7392668570800641,FNSZ
CPSZ091.mat,1.7651610738867063,0.09022091864400193,CPSZ
CPSZ046.mat,0.013145016105969489,0.8112400002007147,CPSZ
CPSZ052.mat,1.9145943270595356,0.05982809348059473,CPSZ
FNSZ267.mat,0.5796027615176367,0.6428373667459943,FNSZ
FNSZ501.mat,2.0772213352782054,0.024062492389133237,FNSZ
FNSZ515.mat,1.587443153594363,0.15757888355496477,FNSZ
FNSZ273.mat,0.5698689540861427,0.6380807782857569,FNSZ
GNSZ172.mat,2.057914884086055,0.020086809607456735,GNSZ
GNSZ166.mat,2.1440812937361637,0.011631871897952346,GNSZ
FNSZ298.mat,1.4472985079998857,0.13841100827766273,FNSZ
FNSZ299.mat,2.1016067604044766,0.020176345318691714,FNSZ
GNSZ167.mat,2.1505406694775737,0.010316514414090396,GNSZ
FNSZ514.mat,2.1219180185088007,0.012848967456448472,FNSZ
FNSZ272.mat,2.0760705936071395,0.020200218884541297,FNSZ
FNSZ266.mat,1.5640452887808176,0.16618641093835426,FNSZ
FNSZ500.mat,2.066771442131883,0.0182669505379728,FNSZ
CPSZ053.mat,2.0790607412760225,0.02451072012559758,CPSZ
CPSZ047.mat,0.03735662282614034,0.8026331324961901,CPSZ
CPSZ090.mat,1.915870545550999,0.058825513256865865,CPSZ
CPSZ084.mat,1.8933322378617592,0.0682851459831113,CPSZ
FNSZ058.mat,1.3560227354804777,0.18053242635184993,FNSZ
FNSZ070.mat,1.671758067563876,0.15379044445828913,FNSZ
FNSZ064.mat,1.6412337829980133,0.13007596547088646,FNSZ
CPSZ127.mat,2.1470775208850985,0.010743587877046353,CPSZ
FNSZ138.mat,1.3334909540513675,0.2358303162902587,FNSZ
FNSZ104.mat,1.7043773338725252,0.10332217021057252,FNSZ
FNSZ110.mat,2.058342382731864,0.01934160195491101,FNSZ
GNSZ013.mat,1.8831058534756915,0.05716906138279598,GNSZ
GNSZ007.mat,1.7197672711357401,0.10090691762345613,GNSZ
FNSZ448.mat,1.9918242418497467,0.04280614962520872,FNSZ
FNSZ460.mat,2.107050080205522,0.01936036195336087,FNSZ
FNSZ306.mat,1.0740682385113194,0.3066269060346578,FNSZ
FNSZ312.mat,1.2414067448617763,0.2979787720799632,FNSZ
FNSZ474.mat,2.070114350095615,0.018944965943061033,FNSZ
TNSZ001.mat,1.761431453507722,0.1038628246679629,TNSZ
GNSZ003.mat,1.553740923453908,0.15317534218860573,GNSZ
GNSZ017.mat,2.1336647710583803,0.013028806990619585,GNSZ
FNSZ458.mat,2.1114502606204164,0.017800652800546,FNSZ
TNSZ005.mat,2.1379924796315186,0.011608603689485962,TNSZ
FNSZ470.mat,2.116976124436085,0.013047973901264014,FNSZ
FNSZ316.mat,1.5560350505143021,0.1592313737415341,FNSZ
FNSZ302.mat,2.1486561119226186,0.009368683021153193,FNSZ
FNSZ464.mat,2.072286007115007,0.017218874469006162,FNSZ
FNSZ128.mat,1.642439258357641,0.11593643379649697,FNSZ
FNSZ114.mat,0.2727175255561517,0.7786150098953089,FNSZ
FNSZ100.mat,2.130893702964423,0.01237796505814398,FNSZ
CPSZ123.mat,0.8748316721565116,0.5206431148643248,CPSZ
CPSZ080.mat,1.9561901702425697,0.04435685544179155,CPSZ
CPSZ094.mat,2.058671113731751,0.019320298461799154,CPSZ
FNSZ048.mat,2.169882585019176,0.00577996635788705,FNSZ
FNSZ060.mat,2.1307301266540097,0.011634354994659327,FNSZ
FNSZ074.mat,2.1110594581583566,0.013644215793294627,FNSZ
CPSZ043.mat,1.9879949742252985,0.043792441812503934,CPSZ
CPSZ057.mat,1.4192713820333958,0.2750331536395249,CPSZ
GNSZ163.mat,2.1550993854413525,0.00938788503420959,GNSZ
FNSZ504.mat,2.0124491439962084,0.03923117848338771,FNSZ
FNSZ262.mat,2.0624590952693933,0.025933685864454374,FNSZ
FNSZ276.mat,0.4931219431678065,0.6986407238351079,FNSZ
FNSZ510.mat,2.1314422788813356,0.014412995974616878,FNSZ
FNSZ289.mat,2.1560764879519745,0.008549595005807233,FNSZ
FNSZ288.mat,2.16341849823665,0.007085702314561095,FNSZ
FNSZ277.mat,2.0516808386412135,0.0086078496651638,FNSZ
FNSZ511.mat,2.150875101538821,0.010548516823189299,FNSZ
FNSZ505.mat,1.9683328427735596,0.05625604714836929,FNSZ
FNSZ263.mat,2.0057476360349673,0.035315444640727015,FNSZ
GNSZ162.mat,2.149543713942265,0.010645863517440554,GNSZ
CPSZ056.mat,1.7448406868121435,0.09381642511244666,CPSZ
CPSZ042.mat,0.3128087698876849,0.6437252740122333,CPSZ
FNSZ075.mat,2.111789070293671,0.013577859344681304,FNSZ
FNSZ061.mat,1.0925777690489868,0.376175301656682,FNSZ
CPSZ095.mat,2.016654163783838,0.031851485706506255,CPSZ
FNSZ049.mat,2.1732191355138717,0.00513828091670935,FNSZ
CPSZ081.mat,1.5266898063037797,0.19626865373743965,CPSZ
CPSZ122.mat,1.8433229278299148,0.0742103160895784,CPSZ
FNSZ101.mat,2.133075697430006,0.01280544007125876,FNSZ
FNSZ115.mat,1.2684569800654137,0.23802821581434908,FNSZ
FNSZ129.mat,1.5517977611799578,0.1196250898716543,FNSZ
FNSZ303.mat,0.959493300756405,0.437994450073397,FNSZ
FNSZ465.mat,2.07786324988673,0.016445052876245106,FNSZ
FNSZ471.mat,2.133781022135007,0.010781250524925836,FNSZ
TNSZ004.mat,2.117065992251557,0.013705187218678342,TNSZ
FNSZ317.mat,2.047608308666903,0.03092850911766655,FNSZ
GNSZ016.mat,2.135226896302711,0.012374556397100955,GNSZ
FNSZ459.mat,2.146428048727455,0.01086581974430429,FNSZ
GNSZ002.mat,1.579166613961314,0.15007524458846438,GNSZ
GNSZ014.mat,1.9049824636767514,0.0541085159016491,GNSZ
FNSZ329.mat,2.046852438811161,0.029029900916676576,FNSZ
FNSZ467.mat,2.080133325479652,0.016705529856139642,FNSZ
GNSZ028.mat,1.592675816520227,0.1337008309591201,GNSZ
FNSZ301.mat,2.1168925160958127,0.013081916991293914,FNSZ
FNSZ315.mat,0.07751862595174575,0.8421205299006024,FNSZ
TNSZ006.mat,2.098967888757173,0.019086635549952064,TNSZ
FNSZ473.mat,2.101402226644424,0.014288820658441266,FNSZ
FNSZ498.mat,2.082076990103369,0.01652459334815637,FNSZ
FNSZ103.mat,1.813378059888859,0.09579767811330042,FNSZ
FNSZ117.mat,1.465546621995097,0.1347851085159082,FNSZ
CPSZ120.mat,1.858703328026151,0.0660667616002778,CPSZ
CPSZ108.mat,2.1905344895932495,0.0015272317593949024,CPSZ
CPSZ097.mat,1.9033471779296278,0.05976657182904256,CPSZ
CPSZ083.mat,1.8582572333776697,0.07127596761619243,CPSZ
FNSZ077.mat,2.134737550925939,0.012163668918645969,FNSZ
FNSZ063.mat,1.478888415535722,0.1563634761617259,FNSZ
FNSZ088.mat,1.9274599735243885,0.06866071421471515,FNSZ
CPSZ054.mat,2.145045362823139,0.012811378991924393,CPSZ
CPSZ040.mat,0.03373265223675167,0.8040222423587603,CPSZ
